Board,postsPerDay_mean,dailyPeakPostsPerMinute_mean,OPLength_mean,repliesWithImages_ratio,repliesWithText_ratio,repliesPerThread_mean,repliesPerThread_standardDeviation,repliesPerThread_coefficientOfVariation,repliesPerMinutePerThread_mean,repliesPerMinutePerThread_standardDeviation,repliesPerMinutePerThread_coefficientOfVariation,postLengthByPost_mean,postLengthByPost_standardDeviation,postLengthByPost_coefficientOfVariation,postLengthByThread_mean,postLengthByThread_standardDeviation,postLengthByThread_coefficientOfVariation,postersPerThread_mean,postersPerThread_standardDeviation,postersPerThread_coefficientOfVariation,postsByPoster_mean,postsByPoster_standardDeviation,postsByPoster_coefficientOfVariation,threadAgeHours_mean,threadAgeHours_standardDeviation,threadAgeHours_coefficientOfVariation,created
news,324.98358638183436,0.46303743982745077,1100.7533333333333,0,0.9996309282155379,36.126666666666665,48.06971280223015,1.3305881011874003,0.0031285287998232734,0.004506408505404351,1.440424171789281,261.81953672113485,364.18167530236593,1.3909644782935258,297.1901037717755,219.41784727540573,0.7383080543082475,21.26,23.539592179984766,1.1072244675439682,1.4990332605686583,0.5386260875494716,0.35931563476126194,250.67892069260103,203.25133839461313,0.8108034685686767,1531072045370
o,5062.20269038251,4.807061807251119,260.125,0.2701657458563536,0.9371546961325967,48.26666666666666,71.97181547121221,1.4911287735748386,0.04106729004387559,0.04892282530330861,1.1912844809345906,115.37591339648175,166.53240742147779,1.443389720774735,144.04256481663163,120.04701526159474,0.8334134803446217,26.206666666666667,35.29991438453579,1.3469822329382775,1.6589502973147836,0.7826801736864992,0.4717924189491173,23.564353112960745,42.645583376616926,1.8097498018378115,1531072114425
out,693.4420469107148,0.7460468590316116,265.36241610738256,0.21830098311066298,0.9616838921099066,52.893333333333324,66.45481138003144,1.2563929552564554,0.006298127008894347,0.008306425113824178,1.3188722777571287,164.73886689757546,226.08501424247495,1.372384176850268,170.6191746049276,105.69137373784253,0.6194577718628237,30.639999999999997,32.58041947755329,1.063329617413619,1.560647331879362,0.5178774134594615,0.33183500389919823,209.0687362870327,275.4510661177327,1.317514378331359,1531072141438
p,443.36310311197246,0.521037410813597,213.46308724832215,0.3564732708386116,0.8598935900684064,52.626666666666665,73.52029621509665,1.397016016248353,0.004712038733428204,0.008512692788285233,1.8065837888586065,144.17217802088513,219.36981317979922,1.5215821539993715,145.36304477153615,90.40083650724014,0.6218969659676647,24.433333333333337,27.52051759849165,1.1263513341811044,1.9557547735003782,1.2415456099939244,0.6348166072844736,293.7152402870364,379.8601053740111,1.2932938209225666,1531072157454
po,31.388888888889003,0.05,204.10204081632654,0.32011173184357544,0.9078212290502793,24.026845637583893,45.36976291203529,1.8882946016461613,0.0002134809596835364,0.0007006774700023055,3.282154394663524,107.2628050415661,167.62236833769603,1.5627259446808204,120.90555330797966,85.4327128372531,0.7066070209333769,10.697986577181208,18.18610159567305,1.69995554438851,2.0736054122074257,2.0656912052846708,0.9961833592465743,3624.651163974635,4396.590815171938,1.2129693634713323,1531072166459
pol,116964.24757618486,103.56231322540656,326.61170212765956,0.23968460537395697,0.9540687437801424,65.315,89.22850315342063,1.3661257468180454,0.5722210925941607,0.7114865223780571,1.2433769596862245,148.6354520093493,216.81959857321712,1.4587340748260984,143.75912901614947,131.23902311107352,0.9129091419045152,34.78,44.068374147454136,1.2670607862982788,1.637435698933575,0.8289531677483613,0.5062508215059924,1.8294406027770707,2.3761525958579393,1.2988410731952522,1531072368630
qa,1943.323954320742,2.441135152430184,105.46258503401361,0.4098310759397352,0.735047937908994,43.806666666666665,60.188891186183355,1.3739664705413945,0.015765778325033942,0.04520926127654837,2.8675565737697912,59.43966671626246,152.2326496316539,2.561128923524123,52.236802935887795,44.98699307865807,0.8612126039541951,25.513333333333332,30.70195143996913,1.2033688831971177,1.4915150408470694,0.47863672450042855,0.3209064014725581,121.92867711666204,208.23739891750458,1.7078623654569947,1531072410916
qst,2663.1748370966156,3.356348385206865,1546.38,0.10890717156917992,0.9927119726511139,177.46,215.11335399427588,1.2121793868718351,0.02462266558312568,0.03647568266433343,1.4813864299619461,313.8109006686839,564.7422551395921,1.799625997491518,378.42058897303775,216.7800215674012,0.5728547227192405,27.066666666666666,25.161787606518647,0.9296226948221176,6.473260250895942,5.903439970281909,0.9119732161957853,170.40918104444654,89.89659687246271,0.5275337650323879,1531072446714
r,1874.2118135763137,1.9222834387715098,69.32374100719424,0.6693693693693694,0.5576576576576576,7.4,31.580373652001022,4.267618061081219,0.013802800482828882,0.02899278511729789,2.100500195838216,26.034126984126985,58.65585352553697,2.2530370832599633,41.86562515091613,53.60848240809592,1.2804892370494751,3.22,8.097629282697518,2.5147917027010926,1.9496550671055268,1.7092481299899245,0.8766925795379218,7.58524602777693,10.654593051690355,1.4046469966397364,1531072491429
r9k,22564.63720326725,20.3227387205531,216.82,0.20325747434181168,1,29.88,60.93908652635574,2.0394607271203395,0.19807491917659126,0.25330873337714854,1.2788531452147875,139.80893782383419,182.1184147543957,1.3026235488883653,137.48772252059973,81.10083353761297,0.5898769144674839,15.026666666666667,20.682342442017738,1.3763759389097874,1.5683777444638813,0.7941400298566094,0.506344873012764,2.471782848147993,3.621820813524615,1.4652665853063505,1531072645595
s,2229.1648181113223,2.250086659630017,94.43859649122807,0.7184337265303273,0.39589586096182033,95.51333333333334,77.57059036057987,0.8121441023303541,0.021639584644573658,0.05420673549645182,2.5049804045127413,21.9963390205153,66.02907776674164,3.0018212442151566,19.627165803008573,16.324274580172933,0.8317183817579329,38.45333333333333,39.85366343121907,1.036416351366654,4.439745567627621,5.43773574909819,1.2247854446316493,149.0132406018478,139.74549116155788,0.9378058660904324,1531072694625
s4s,3735.7187308642733,4.0158773345222825,149.41610738255034,0.37240584166026136,0.928132205995388,17.346666666666668,39.10975780486955,2.2545978749924798,0.0523671288817235,0.10051576896531625,1.919443954858426,64.65770348837209,149.03455482126458,2.3049775476183845,74.66416991878135,134.69484566986844,1.8040091494539836,8.713333333333333,12.016841884991626,1.3791325805269656,1.6382067464226553,0.9725002457184886,0.593637065554841,14.382172377781512,49.19456539079043,3.420523972219197,1531072751716
sci,1958.0219100517456,1.8980797546921908,215.6689189189189,0.13898305084745763,0.9852442671984047,33.43333333333333,57.38808432263808,1.71649305052756,0.020239132140483018,0.036443893254541684,1.800664821079227,183.85169409486932,256.0882790362793,1.3929068225182368,161.0849669218586,105.00890282514447,0.6518851810428946,17.80666666666667,25.88762810473158,1.453816628869239,1.5931637010008965,0.7183886047073625,0.45091951583885487,35.98226281111991,47.68997854980336,1.3253746380582077,1531072791677
soc,3695.8026826970045,3.5257755339091923,213.20666666666668,0.2498028909329829,0.9564388961892247,101.46666666666668,142.4646700842781,1.4040539101604281,0.024005945856067558,0.029796696798544756,1.2412215280829508,91.54287573194534,169.9273460738874,1.856259645714719,103.00095528593994,91.65883367444636,0.8898833357418208,59.99333333333333,85.04230293735516,1.417529218869127,1.6388709870649976,0.7138331808048806,0.4355639866950491,75.84962610369656,105.76602494038477,1.394417222252203,1531072860716
sp,63378.62218269463,94.76282941348691,170.9020979020979,0.19171243135297053,0.9628057913130305,53.77181208053691,89.48106325894476,1.6640886701925572,0.3372765703038775,0.4463977360535482,1.3235361580300562,90.92807254012989,133.7453806018067,1.47089206738414,89.80395224563891,99.55732297601308,1.1086073662292275,27.29530201342282,39.15697257729272,1.4345682109703997,1.5772447340180045,1.0192338384482404,0.646211597011809,2.8733099981371275,4.608636443345068,1.603946823117943,1531073012404
t,129.62328318118034,0.1531886603194492,679.1111111111111,0.21751740139211137,0.9889791183294664,127.70370370370372,99.95770024432552,0.782731411425983,0.004649817897058271,0.009120369175396008,1.9614465291567769,163.8538129496403,270.5777180535086,1.6513361098082557,230.67519040735618,266.14300189955077,1.1537565068422007,84.92592592592592,68.88687770859525,0.8111407318500095,1.8526370649301003,1.4075506524132182,0.7597552046527392,4000.6099775000093,4028.365255387171,1.0069377615021862,1531073021398
