Board,postsPerDay_mean,dailyPeakPostsPerMinute_mean,OPLength_mean,repliesWithImages_ratio,repliesWithText_ratio,repliesPerThread_mean,repliesPerThread_standardDeviation,repliesPerThread_coefficientOfVariation,repliesPerMinutePerThread_mean,repliesPerMinutePerThread_standardDeviation,repliesPerMinutePerThread_coefficientOfVariation,postLengthByPost_mean,postLengthByPost_standardDeviation,postLengthByPost_coefficientOfVariation,postLengthByThread_mean,postLengthByThread_standardDeviation,postLengthByThread_coefficientOfVariation,postersPerThread_mean,postersPerThread_standardDeviation,postersPerThread_coefficientOfVariation,postsByPoster_mean,postsByPoster_standardDeviation,postsByPoster_coefficientOfVariation,threadAgeHours_mean,threadAgeHours_standardDeviation,threadAgeHours_coefficientOfVariation,created
lgbt,5860.708144650067,5.819904671829734,381.0133333333333,0.14463810215444203,0.9778503994190269,55.08,84.905949536335,1.5415023517853124,0.054567135029269416,0.13892308460412084,2.545911280289931,171.50309082263433,243.41896847408177,1.4193270063326242,164.81108580609833,108.70984671929031,0.6596027578338292,21.133333333333333,21.000211639145185,0.9937008662056082,2.0506756377062874,1.1951490118659338,0.5828074366762004,37.4021324592608,59.48714802735194,1.5904747701791233,1531236971098
lit,4611.904885018786,4.453734273124454,209.26845637583892,0.12923138191955397,0.9679410593389088,33.48,50.45271317448313,1.506950811663176,0.0394213175248131,0.06372785251311394,1.6165835267428972,209.97583139984533,377.2285525951921,1.7965332013704791,179.4454665597662,215.6451351510155,1.2017307502120296,20.453333333333333,26.360724994245192,1.2888229299663556,1.4541943173250067,0.7077786434320413,0.4867153137649455,19.216743135182945,23.616940494845636,1.228977268869593,1531237020181
m,2999.2668392979126,3.0160595015070486,176.38513513513513,0.31699939503932245,0.913663469017371,77.14,91.65129786315087,1.1881163840180304,0.026162999296949298,0.050821071681895744,1.9424788077650434,130.34920228649432,212.10157441675244,1.6271796888374868,114.77934730894175,69.4885878223025,0.6054102018481253,33.68,30.28604078889591,0.8992292395752942,1.9684764771302434,1.0268491095559196,0.5216466244254635,108.4714912796334,186.69933184823023,1.721183415529246,1531237057195
mlp,4473.145399177997,4.685038966565311,517.8098591549295,0.32334087481146306,0.8972473604826546,143.35135135135135,155.16738411395752,1.0824270762097339,0.029508040838687865,0.05179226745002902,1.7551916690492173,212.69017974162142,420.2046546649399,1.9756655205022138,174.4887687565385,165.50816771050035,0.9485319249483121,37.50675675675676,33.07638510544246,0.8818780392011321,3.415493718786034,2.9168277097206046,0.8539988504962996,179.82831085586156,322.3965482746714,1.7928019606049854,1531237087280
mu,23033.56171652221,21.42821611839888,133.7448275862069,0.2763088313061872,0.9029613960867267,25.213333333333335,52.83680367151495,2.0955897807316877,0.14650534943880908,0.40961842435505624,2.79592810722684,81.25,144.2977833060497,1.7759727176129194,86.22493134013696,84.63273809342024,0.9815344214025999,14.013333333333334,20.419267589433495,1.4571313693696595,1.4611914033221975,0.7211137531949038,0.49351081012067505,3.7429743555483994,5.608611010833345,1.4984369322540023,1531237160321
n,408.0776814180534,0.4517918546994261,223.79591836734693,0.2621790984435011,0.9549221750555893,65.96,81.26654744317204,1.2320580267309287,0.0042581673455470365,0.007189883396903875,1.688492446033778,188.42672242134608,265.4339096668063,1.4086850647078728,180.73422895476062,106.35677926084519,0.5884705950607022,32.25333333333333,31.401101183804933,0.9735769279807235,1.7679365719272244,0.7191315587910504,0.40676321210275457,696.3589323963055,2286.462505394197,3.283453976135609,1531237163340
news,328.67874345010733,0.47644631246038305,1029.68,0,0.9996553506806825,38.68666666666667,52.43423012583374,1.3553566291358023,0.00410278914018176,0.007062195198901103,1.7213156605431195,259.71678145472873,358.9751563241897,1.382179288968136,276.54966369713685,180.7781538482402,0.6536914615315507,22.4,25.170882649071608,1.1237001182621253,1.539357018235837,0.5836547498004099,0.3791548957689497,250.26179984445173,222.13619150505923,0.8876152558765511,1531237174340
o,5118.850679233419,4.863945912895141,215.29655172413794,0.2823544869268165,0.941269215608987,50.74,67.42407384112391,1.328815014606305,0.04453919125611674,0.06479403162988993,1.4547644400927806,118.64141218915088,162.1620627721402,1.366825122694966,133.835978898351,87.99288406894672,0.657468079908301,27.066666666666666,28.778155295679095,1.0632323385103115,1.628006170764636,0.6663152412355484,0.40928299486886827,23.41712622778504,24.747259955781107,1.0568017490727717,1531240830048
out,724.3589303206928,0.7800225468527231,270.36486486486484,0.21169504071058476,0.9639773007648655,54.04,67.69971738001077,1.2527704918580824,0.008244069878981256,0.013028490556085254,1.5803469338975598,167.86531007751938,231.76336329956726,1.3806507323790727,174.1144610094137,118.99763978526208,0.6834448965087876,31.073333333333334,32.05185312722011,1.0314906606056677,1.5325798451343309,0.5300896523968986,0.3458806104490016,191.57741467037644,265.9471163865685,1.388196603676643,1531240852634
p,445.1280393975692,0.5193468268187736,226.24489795918367,0.3343985683241723,0.8673143295410968,52.153333333333336,73.82607819884666,1.415558191208871,0.0046084399272898,0.006985135512071663,1.515726714957872,153.68694343409004,228.6438790025752,1.4877248118388866,148.60442718985888,87.33624367648667,0.5877095677970939,24.026666666666667,26.727999467890523,1.1124306104837898,1.9566399685193436,1.205536267234711,0.6161257495659671,281.3905145722279,334.83266678684976,1.1899216549494038,1531240884651
